amount,i_amount,result
280000,112000,false
450000,100000,false
150000,100000,false
300000,100000,false
150000,100000,false
150000,100000,false
300000,100000,false
135000,60000,false
150000,100000,false
180000,30000,false
150000,100000,false
1080000,120000,false
300000,100000,false
280000,112000,false
30000,20000,false
900000,300000,false
120000,40000,false
240000,160000,false
12000,8000,false
60000,20000,false
280000,112000,false
30000,30000,false
60000,30000,false
5760000,640000,false
300000,100000,false
25000,20000,false
35000,20000,false
600000,5000,false
6000,2000,false
300000,100000,false
6000,100,false
1200000,400000,false
300000,100000,false
150000,200000,false
360000,120000,false
50000,200000,false
960000,320000,false
600000,200000,false
150000,100000,false
450000,100000,false
60000,20000,false
150000,100000,false
150000,100000,false
180000,60000,false
300000,200000,false
375000,500000,false
1529583,185404,false
60000,240000,false
90000,60000,false
200000,100000,false
60000,20000,false
120000,40000,false
280000,112000,false
3600000,1200000,false
150000,100000,false
6000,4000,false
300000,200000,false
600000,200000,false
280000,112000,false
3000000,1000000,false
36000,12000,false
45000,60000,false
180000,40000,false
6000,500,false
200000,100000,false
36000,3000,false
150000,100000,false
120000,160000,false
60000,20000,false
150000,400,false
500000,166664,false
60000,60000,false
90000,20000,false
145000,100000,false
300000,100000,false
450000,100000,false
300000,100000,false
200000,100000,false
300000,100000,false
144000,48000,false
360000,120000,false
280000,112000,false
1800000,400000,false
25000,100000,false
225000,25000,false
2400000,400000,false
240000,160000,false
,30000,false
240000,120000,false
150000,100000,false
2880000,960000,false
18000,12000,false
500000,111108,false
280000,112000,false
720000,240000,false
360000,20000,false
,4000,false
600000,100000,false
20000,40000,false
1800000,400000,false
400000,200000,false
300000,100000,false
96000,48000,false
450000,75000,false
120000,40000,false
300000,200000,false
300000,200000,false
2400000,400000,false
300000,200000,false
270000,60000,false
600000,200000,false
24000,2000,false
1260000,35000,false
24000,8000,false
1260000,140000,false
60000,40000,false
150000,100000,false
800000,20000,false
180000,60000,false
18000,4000,false
180000,60000,false
280000,112000,false
300000,100000,false
800000,320000,false
180000,60000,false
7500,10000,false
90000,20000,false
45000,60000,false
500000,200000,false
100000,10000,false
280000,112000,false
230400,19200,false
180000,15000,false
180000,40000,false
300000,100000,false
100000,100000,false
540000,120000,false
90000,20000,false
1200000,320000,false
150000,100000,false
280000,112000,false
25000,25000,false
180000,80000,false
600000,30000,false
360000,30000,false
180000,60000,false
240000,80000,false
120000,40000,false
75000,20000,false
212000,212000,false
150000,50000,false
120000,40000,false
300000,2000,false
360000,120000,false
280000,112000,false
24000,8000,false
900000,200000,false
300000,100000,false
120000,10000,false
120000,40000,false
60000,20000,false
150000,100000,false
240000,10000,false
270000,15000,false
450000,100000,false
280000,112000,false
450000,100000,false
10000,4000,false
180000,120000,false
150000,25000,false
450000,100000,false
150000,100000,false
3000000,40000,false
90000,60000,false
450000,100000,false
15000,10000,false
720000,160000,false
450000,100000,false
799992,33333,false
300000,100000,false
150000,100000,false
900000,50000,false
2880000,320000,false
120000,160000,false
1200000,400000,false
600000,50000,false
540000,60000,false
4320000,480000,false
1200000,400000,false
200000,100000,false
150000,100000,false
960000,320000,false
45000,60000,false
100000,40000,false
360000,80000,false
150000,100000,false
80000,40000,false
300000,50000,false
300000,100000,false
2880000,320000,false
300000,100000,false
450000,100000,false
6000,1000,false
300000,25000,false
180000,120000,false
30000,20000,false
1200000,400000,false
240000,160000,false
140016,11668,false
6000,2000,false
300000,100000,false
450000,100000,false
450000,100000,false
120000,20000,false
240000,160000,false
1200000,400000,false
150000,100000,false
1800000,400000,false
450000,100000,false
300000,100000,false
60000,20000,false
20000,8000,false
600000,200000,false
300000,100000,false
45000,30000,false
540000,120000,false
24975,555,false
150000,100000,false
150000,100000,false
180000,240000,false
170000,113332,false
150000,100000,false
900000,200000,false
100000,200000,false
180000,10000,false
600000,400000,false
540000,120000,false
2880000,320000,false
120000,40000,false
1500000,250000,false
1800000,100000,false
280000,112000,false
100000,160000,false
900000,300000,false
480000,160000,false
12000,4000,false
12000,4000,false
150000,100000,false
480000,320000,false
450000,100000,false
108000,36000,false
280000,112000,false
30000,120000,false
1250000,25000,false
180000,5000,false
600000,400000,false
36000000,18000000,false
12000,4000,false
45000,5000,false
150000,100000,false
300000,100000,false
750000,75000,false
2880000,320000,false
120000,120000,false
540000,120000,false
150000,100000,false
1350000,75000,false
1800000,400000,false
300000,100000,false
50000,100000,false
150000,100000,false
1920000,640000,false
360000,120000,false
150000,100000,false
280000,112000,false
1800000,400000,false
30000,20000,false
40000,10000,true
96000,32000,false
450000,100000,false
430000,23888,false
200000,40000,false
1000000,20000,false
240000,80000,false
150000,100000,false
60000,20000,false
135000,60000,false
280000,112000,false
150000,100000,false
25000,25000,false
300000,100000,false
1350000,300000,false
150000,15000,false
840000,560000,false
180000,40000,false
12000,400,false
450000,300000,false
90000,20000,false
150000,100000,false
450000,100000,false
180000,60000,false
1800000,200000,false
1200000,200000,false
300000,100000,false
25000,100000,false
45000,60000,false
280000,112000,false
600000,400000,false
150000,100000,false
450000,300000,false
36000,4000,false
120000,40000,false
150000,100000,false
540000,120000,false
48000,6000,false
,10000,false
180000,40000,false
300000,100000,false
240000,20000,false
240000,40000,false
720000,60000,false
360000,120000,false
450000,100000,false
150000,100000,false
180000,60000,false
,40000,false
300000,100000,false
2880000,320000,false
900000,120000,false
6000,4000,false
8640000,240000,false
900000,200000,false
600000,400000,false
360000,80000,false
60000,40000,false
500000,200000,false
24000,2000,false
775000,100000,false
540000,60000,false
900000,300000,false
75000,100000,false
600000,200000,false
120000,40000,false
480000,160000,false
280000,112000,false
1750000,35000,false
280000,28000,false
100000,100000,false
60000,10000,false
3600000,400000,false
24000,2000,false
300000,200000,false
3840000,640000,false
180000,60000,false
540000,120000,false
60000,5000,false
30000,5000,false
36000,8000,false
60000,120000,false
280000,28000,false
30000,20000,false
180000,15000,false
280000,112000,false
80000,80000,false
600000,200000,false
280000,112000,false
1350000,300000,false
150000,100000,false
300000,100000,false
12000,4000,false
450000,100000,false
600000,200000,false
50000,50000,false
600000,200000,false
120000,20000,false
300000,100000,false
,400000,false
280000,112000,false
280000,28000,false
30000,20000,false
300000,100000,false
150000,100000,false
6000,4000,false
280000,112000,false
1000000,100000,false
1800000,400000,false
540000,120000,false
280000,112000,false
400000,160000,false
,400000,false
540000,120000,false
960000,320000,false
50000,20000,false
90000,20000,false
,20000,false
180000,120000,false
150000,120000,false
24000,2000,false
5000,4000,false
240000,120000,false
180000,120000,false
300000,100000,false
270000,60000,false
200000,100000,false
280000,112000,false
60000,20000,false
150000,100000,false
240000,120000,false
180000,120000,false
300000,100000,false
450000,100000,false
135000,60000,false
60000,20000,false
3600000,400000,false
12000,4000,false
55000,10000,false
55000,9166,false
180000,120000,false
8640000,960000,false
1800000,400000,false
280000,112000,false
720000,240000,false
63000,10500,false
800000,33333,false
12000,2000,false
300000,50000,false
300000,100000,false
960000,320000,false
600000,400000,false
150000,100000,false
180000,120000,false
199998,22222,false
280000,112000,false
1000000,100000,false
50000,50000,false
1440000,320000,false
280000,112000,false
150000,100000,false
20000,2000,false
480000,160000,false
440000,880000,false
150000,100000,false
1115976,92998,false
1800000,400000,false
360000,120000,false
450000,100000,false
300000,200000,false
600000,200000,false
,400000,false
400000,200000,false
300000,100000,false
600000,200000,false
120000,160000,false
600000,400000,false
1800000,200000,false
1800000,400000,false
300000,100000,false
180000,30000,false
12000,4000,false
45900,8000,false
1200000,100000,false
240000,10000,false
280000,112000,false
348100,77352,false
18000,12000,false
80000,40000,false
24700000,5488888,false
3840000,640000,false
45000,60000,false
90000,5000,false
,400000,false
300000,25000,false
900000,100000,false
60000,40000,false
55000,20000,false
1800000,400000,false
600000,400000,false
36000,12000,false
1440000,320000,false
150000,200000,false
960000,320000,false
300000,100000,false
960000,320000,false
450000,100000,false
200000,100000,false
800000,400000,false
3600000,100000,false
280000,112000,false
280000,112000,false
120000,40000,false
60000,20000,false
280000,112000,false
540000,120000,false
960000,320000,false
800000,400000,false
1800000,400000,false
1440000,320000,false
150000,100000,false
320000,160000,false
450000,100000,false
1800000,400000,false
280000,112000,false
3600000,400000,false
210000,16000,false
18000,6000,false
100000,40000,false
220000,80000,false
300000,120000,false
280000,28000,false
60000,20000,false
120000,40000,false
80000,40000,false
120000,160000,false
300000,100000,false
5000000,40000,false
300000,100000,false
600000,200000,false
180000,240000,false
30000,20000,false
3600000,400000,false
240000,80000,false
50000,5000,false
60000,20000,false
9000,2000,false
25000,100000,false
450000,25000,false
150000,100000,false
450000,100000,false
120000,40000,false
450000,300000,false
1200000,400000,false
200000,100000,false
720000,80000,false
240000,120000,false
45000,60000,false
450000,25000,false
19700,13132,false
150000,100000,false
280000,28000,false
360000,240000,false
1200000,100000,false
300000,100000,false
12000,4000,false
360000,20000,false
450000,25000,false
900000,25000,false
90000,20000,false
120000,40000,false
1080000,60000,false
280000,112000,false
450000,100000,false
600000,200000,false
300000,100000,false
149994,33332,false
360000,30000,false
180000,15000,false
280000,28000,false
120000,15000,false
360000,120000,false
300000,100000,false
540000,120000,false
280000,112000,false
60000,20000,false
45000,60000,false
1800000,100000,false
12000,4000,false
1200000,400000,false
720000,240000,false
240000,120000,false
20000,100,false
2400000,400000,false
150000,15000,false
600000,400000,false
135000,15000,false
80000,32000,false
180000,48000,false
45000,60000,false
150000,100000,false
300000,100000,false
275000,100000,false
75000,100000,false
360000,120000,false
180000,60000,false
900000,100000,false
300000,200000,false
24000,2000,false
50000,100000,false
45000,20000,false
150000,100000,false
300000,100000,false
300000,100000,false
280000,112000,false
30000,40000,false
240000,400,false
150000,100000,false
180000,40000,false
,20000,false
1000000,4000,false
120000,20000,false
150000,100000,false
450000,25000,false
400000,14400,false
90000,60000,false
225000,100000,false
540000,120000,false
30000,2500,false
240000,120000,false
280000,112000,false
360000,120000,false
280000,112000,false
36000,8000,false
120000,160000,false
800000,400000,false
,100000,false
24000,4000,false
600000,400000,false
16144,16144,false
2880000,960000,false
92000,16000,false
80000,40000,false
700000,10000,false
150000,100000,false
36000,12000,false
360000,60000,false
270000,60000,false
960000,320000,false
360000,40000,false
25000,100000,false
1500000,10000,false
90000,60000,false
8400,700,true
60000,20000,false
120000,40000,false
,246152,false
300000,100000,false
144000,12000,false
600000,400000,false
1800000,400000,false
18000,4000,false
600000,200000,false
200000,100000,false
300000,50000,false
300000,50000,false
150000,100000,false
45000,20000,false
600000,200000,false
450000,100000,false
180000,15000,false
,4000,false
280000,28000,false
1800000,100000,false
30000,10000,false
280000,112000,false
300000,100000,false
500000,50000,false
24000,8000,false
300000,100000,false
280000,112000,false
60000,40000,false
30000,20000,false
,20000,false
60000,20000,false
84998,14400,false
120000,40000,false
24000,8000,false
60000,5000,false
450000,100000,false
1200000,400000,false
480000,80000,false
960000,320000,false
18000,4000,false
1800000,400000,false
600000,100000,false
1920000,320000,false
120000,10000,false
150000,100000,false
150000,100000,false
120000,40000,false
120000,40000,false
280000,112000,false
180000,10000,false
75000,20000,false
2400000,800000,false
300000,100000,false
60000,40000,false
1800000,400000,false
280000,112000,false
150000,100000,false
180000,20000,false
1200000,400000,false
280000,112000,false
1800000,100000,false
1800000,400000,false
300000,100000,false
850000,850000,true
150000,100000,false
480000,160000,false
600000,200000,false
2880000,320000,false
156000,13000,false
25000,100000,true
150000,100000,false
9600,800,false
60000,10000,false
54264,4522,false
280000,112000,false
24000,2000,false
2880000,320000,false
1920000,80000,false
180000,60000,false
2400000,800000,false
120000,40000,false
12000,8000,false
25200,5600,false
80000,10000,false
280000,112000,false
60000,20000,false
280000,28000,false
280000,112000,false
12000,8000,false
600000,50000,false
600000,50000,false
280000,112000,false
,80000,false
180000,60000,false
240000,160000,false
280000,112000,false
150000,100000,false
250000,40000,false
720000,240000,false
100000,33332,false
600000,400000,false
300000,100000,false
300000,100000,false
100000,16666,false
340000,340000,false
720000,240000,false
120000,40000,false
280000,28000,false
280000,112000,false
200000,100000,false
120000,10000,false
60000,20000,false
60000,20000,false
300000,100000,false
360000,40000,false
200000,100000,false
120000,10000,false
280000,28000,false
30000,20000,false
500000,166664,false
300000,100000,false
45000,60000,false
450000,100000,false
150000,100000,false
150000,100000,false
150000,100000,false
1800000,400000,false
30000,10000,false
300000,200000,false
450000,100000,false
150000,100000,false
1500000,100000,false
25000,100,false
60000,40000,false
540000,240000,false
1800000,400000,false
45000,20000,false
30000,20000,false
600000,200000,false
150000,100000,false
900000,300000,false
85500,9500,false
800000,100000,false
180000,80000,false
12000,1000,false
50000,20000,false
24000,8000,false
100000,40000,false
280000,112000,false
240000,80000,false
120000,12000,false
300000,100000,false
90000,20000,false
12000,4000,false
450000,100000,false
36000,24000,false
1200000,400000,false
1700000,17000,false
60000,20000,false
18000,6000,true
960000,320000,false
300000,100000,false
120000,40000,false
150000,100000,false
540000,120000,false
280000,112000,false
150000,100000,false
1200000,400000,false
18000,4000,false
72000,8000,false
280000,112000,false
180000,60000,false
280000,112000,false
12000,4000,false
450000,100000,false
24000,8000,false
450000,100000,false
1000000,125000,false
10000000,400000,false
180000,60000,false
300000,100000,false
900000,100000,false
60000,40000,false
1200000,100000,false
2400000,100000,false
30000,20000,false
640000,320000,false
540000,120000,false
280000,112000,false
180000,60000,false
60000,40000,false
300000,50000,false
60000,40000,false
300000,100000,false
45000,60000,false
180000,20000,false
300000,200000,false
20000000,16000000,false
280000,112000,false
300000,25000,false
150000,100000,false
45000,60000,false
45000,60000,false
360000,240000,false
900000,25000,false
110000,40000,false
280002,28000,false
30000,40000,false
150000,100000,false
12000,48000,false
30000,20000,false
150000,100000,false
2880000,320000,false
450000,100000,false
280000,112000,false
240000,160000,false
5760000,960000,false
1800000,400000,false
90000,20000,false
130000,20000,false
12000,8000,false
180000,60000,false
180000,40000,false
1950000,100000,false
300000,10000,false
5000,4000,false
10000,10000,false
180000,120000,false
180000,120000,false
100000,400000,false
9000,2000,false
150000,100000,false
150000,100000,false
120000,40000,false
360000,240000,false
1200000,400000,false
250000,60000,false
900000,200000,false
2880000,320000,false
300000,100000,false
450000,100000,false
900000,200000,false
450000,25000,false
280000,112000,false
450000,25000,false
180000,120000,false
,40000,false
216000,48000,false
720000,80000,false
,4000,false
150000,100000,false
144000,48000,false
,280000,false
600000,100000,false
50000,50000,false
300000,200000,false
60000,20000,false
70000,5000,false
200000,100000,false
12000,1000,false
12000,1000,false
720000,20000,false
1800000,400000,false
12000,1000,false
24000,2000,false
900000,100000,false
280000,112000,false
12000,4000,false
2400000,960000,false
60000,20000,false
120000,80000,false
600000,400000,false
150000,100000,false
600000,400000,false
180000,120000,false
280000,112000,false
24000,2000,false
280000,28000,false
360000,120000,false
240000,120000,false
300000,100000,false
60000,10000,false
280000,112000,false
640000,320000,false
540000,120000,false
280000,112000,false
80000,10000,false
600000,200000,false
,400000,false
800000,400000,false
18000,8000,false
36000,4000,false
675000,75000,false
2880000,1000,false
36000,12000,false
1300000,200000,false
4800000,800000,false
1080000,30000,false
450000,100000,false
450000,100000,false
300000,100000,false
80000,40000,false
90000,60000,false
6000,4000,false
600000,400000,false
280000,112000,false
1200000,400000,false
960000,320000,false
96000,8000,false
960000,320000,false
100000,400000,false
280000,112000,false
180000,120000,false
18000,3000,false
300000,100000,false
5000,4000,false
450000,100000,false
180000,120000,false
150000,100000,false
840000,280000,false
280000,112000,false
280000,28000,false
120000,40000,false
200000,50000,false
200000,100000,false
280000,112000,false
200000,100000,false
2025000,75000,false
36000,400,false
135000,60000,false
240000,80000,false
,32000,false
240000,80000,false
150000,100000,false
540000,120000,false
280000,112000,false
30000,4000,false
280000,112000,false
540000,120000,false
960000,320000,false
300000,200000,false
54000,12000,false
150000,100000,false
90000,20000,false
60000,20000,false
8000,8000,false
450000,100000,false
9000,4000,false
360000,240000,false
1200000,400000,false
10000,3332,false
12000,4000,false
60000,40000,false
180000,30000,false
180000,240000,false
12000,4000,false
300000,400000,false
2400000,400000,false
450000,75000,false
180000,120000,false
90000,45000,false
900000,100000,false
450000,333332,false
1500000,200000,false
280000,28000,false
135000,15000,false
120000,10000,false
5000,20000,false
300000,100000,false
200000,100000,false
300000,100000,false
800000,320000,false
120000,80000,false
50000,5000,false
900000,100000,false
300000,100000,false
150000,100000,false
1200000,400000,false
16000,8000,false
450000,100000,false
450000,100000,false
140000,40000,false
5000,1108,false
450000,100000,false
450000,25000,false
18000,12000,false
900000,100000,false
9000,2000,false
900000,200000,false
1200000,400000,false
280000,112000,false
600000,100,false
60000,20000,false
5400000,1200000,false
60000,40000,false
,40000,false
48000,16000,false
600000,400000,false
180000,240000,false
135000,60000,false
150000,25000,false
900000,200000,false
2880000,320000,false
300000,100000,false
300000,100000,false
1200000,400000,false
900000,200000,false
90000,20000,false
600000,400000,false
300000,100000,false
300000,100000,false
450000,100000,false
18000,4000,false
450000,100000,false
60000,40000,false
60000,20000,false
450000,25000,false
450000,25000,false
300000,300000,false
150000,100000,false
240000,80000,false
3600000,400000,false
,12000,false
150000,100000,false
48000,24000,false
30000,120000,false
540000,240000,false
600000,400000,false
1800000,400000,false
540000,120000,false
800000,400000,false
900000,50000,false
480000,26666,false
630000,35000,false
600000,33333,false
1080000,120000,false
50000,20000,false
200000,100000,false
20000,8000,false
300000,30000,false
200000,25000,false
10000,40000,false
3500000,388888,false
120000,40000,false
,8000,false
500000,200000,false
12000,8000,false
240000,40000,false
480000,40000,false
80000,10000,false
2400000,200000,false
150000,100000,false
45000,60000,false
10800000,1200000,false
900000,100000,false
48000,16000,false
720000,80000,false
300000,200000,false
960000,320000,false
144000,48000,false
16000,8000,false
300000,100000,false
60000,20000,false
150000,100000,false
150000,400,false
360000,120000,false
280000,112000,false
300000,20000,false
600000,400000,false
150000,100000,false
432000,48000,false
500000,5000,false
900000,200000,false
720000,160000,false
120000,10000,false
120000,40000,false
350000,175000,false
180000,30000,false
10000,111,false
180000,240000,false
600000,200000,false
300000,200000,false
150000,100000,false
1440000,480000,false
60000,40000,false
90000,20000,false
96000,48000,false
600000,400000,false
300000,100000,false
300000,100000,false
300000,100000,false
200000,100000,false
6000000,10000,false
28800,3200,false
300000,100000,false
300000,50000,false
240000,120000,false
24000,16000,false
2880000,320000,false
1900000,400,false
6000000,40000,false
6000000,40000,false
180000,40000,false
360000,120000,false
280000,112000,false
60000,5000,false
100000,12000,false
120000,40000,false
280000,112000,false
1200000,400000,false
45000,60000,false
36000,8000,false
60000,10000,false
360000,80000,false
280000,112000,false
1440000,480000,false
120000,40000,false
120000,10000,false
30000,10000,false
600000,200000,false
6998400,777600,false
100000,66664,false
540000,60000,false
360000,30000,false
300000,100000,false
2880000,960000,false
150000,100000,false
280000,28000,false
900000,75000,false
30000,5000,false
600000,200000,false
600000,400000,false
200000,80000,false
600000,200000,false
,400,false
450000,100000,false
120000,40000,false
50000,50000,false
150000,100000,false
240000,80000,false
280000,112000,false
45000,60000,false
150000,100000,false
1250000,1000000,false
2160000,480000,false
1800000,400000,false
300000,100000,false
900000,50000,false
450000,100,false
150000,100000,false
540000,120000,false
60000,40000,false
280000,112000,false
280000,28000,false
180000,40000,false
180000,120000,false
360000,120000,false
200000,100000,false
150000,100000,false
300000,100000,false
600000,400000,false
600000,100000,false
720000,240000,false
90000,15000,false
600000,50000,false
150000,100000,false
60000,10000,false
360000,120000,false
120000,40000,false
150000,100000,false
60000,240000,false
120000,40000,false
180000,10000,false
300000,200000,false
400000,200000,false
900000,300000,false
2880000,480000,false
150000,100000,false
360000,120000,false
1800000,200000,false
600000,200000,false
2880000,320000,false
300000,100000,false
300000,25000,false
,,false
150000,100000,false
60000,20000,false
25000,25000,false
450000,100000,false
160000,160000,false
600000,40000,false
960000,320000,false
1800000,400000,false
90000,20000,false
1200000,400000,false
300000,100000,false
200000,500,false
30150,20100,false
60000,400,false
450000,100000,false
12000,4000,false
45000,60000,false
6000000,100000,false
300000,25000,false
156000,13000,false
150000,100000,false
540000,120000,false
450000,100000,false
200000,80000,false
280000,112000,false
36000,6000,false
1150000,50000,false
90000,5000,false
360000,240000,false
600000,200000,false
1200000,400000,false
80000,40000,false
450000,100000,false
280000,112000,false
300000,100000,false
900000,50000,false
60000,20000,false
12000,1000,false
12000,2000,false
12150000,100000,false
5000000,40000,false
300000,100000,false
1000000,40000,false
600000,100000,false
240000,20000,false
180000,40000,false
300000,100000,false
144000,48000,false
60000,20000,false
500000,40000,false
15000,833,false
27766,1042,false
150000,4166,false
300000,100000,false
175000,100000,false
360000,120000,false
100000,2777,false
200000,80000,false
100000,5555,false
280000,112000,false
150000,100000,false
60000,40000,false
132000,88000,false
300000,100000,false
10000,1000,false
600000,50000,false
406626,2222,false
499968,55552,false
499968,55552,false
499968,55552,false
280000,112000,false
2880000,320000,false
499968,55552,false
600000,2777,true
150000,66664,false
280000,28000,false
600000,100000,false
2999988,333332,false
60000,20000,false
200000,100000,false
300000,100000,false
20000,1111,false
600000,200000,false
150000,100000,false
120000,40000,false
600000,400000,false
45000,60000,false
300000,200000,false
280000,112000,false
450000,100000,false
120000,160000,false
600000,400000,false
300000,100000,false
60000,20000,false
450000,25000,false
60000,20000,false
200000,400000,false
30000,120000,false
280000,112000,false
300000,10000,false
150000,100000,false
300000,200000,false
600000,400000,false
360000,120000,false
280000,112000,false
300000,100000,false
300000,80000,false
9000000,120000,false
280000,112000,false
28800000,1200000,false
280000,112000,false
75000,100000,false
600000,25000,false
150000,100000,false
120000,40000,false
108000,24000,false
90000,20000,false
300000,100000,false
540000,240000,false
300000,100000,false
300000,100000,false
180000,40000,false
360000,40000,false
24000,8000,false
600000,200000,false
2400000,200000,false
45000,60000,false
300000,50000,false
62500,6250,false
300000,100000,false
280000,112000,false
1200000,400000,false
180000,10000,false
100000,40000,false
90000,5000,false
240000,120000,false
120000,5000,false
600000,400000,false
600000,200000,false
45000,10000,false
60000,5000,false
360000,30000,false
300000,100000,false
900000,100000,false
200000,100000,false
1200000,400000,false
450000,100000,false
60000,20000,false
200000,25000,false
900000,200000,false
280000,112000,false
120000,120000,false
300000,100000,false
120000,40000,false
300000,100000,false
280000,112000,false
280000,112000,false
600000,200000,false
70000,40000,false
1200000,100000,false
2880000,320000,false
900000,25000,false
,20000,false
200000,100000,false
240000,120000,false
450000,100000,false
300000,100000,false
320000,16000,false
300000,100000,false
1200000,400000,false
1800000,400000,false
45000,60000,false
600000,200000,false
180000,40000,false
300000,200000,false
12000,1000,false
900000,200000,false
210000,210000,false
300000,100000,false
12000,4000,false
300000,100000,false
1200000,400000,false
800000,400000,false
450000,100000,false
1350000,300000,false
600000,200000,false
280000,112000,false
300000,100000,false
45000,10000,false
280000,112000,false
900000,200000,false
100000,100000,false
360000,12000,false
60010,170,false
11000,3664,false
450000,100,false
75000,15000,false
900000,100000,false
1200000,400000,false
2880000,320000,false
600000,200000,false
300000,100000,false
1800000,400000,false
180000,60000,false
2880000,320000,false
558000,6000,false
60000,40000,false
280000,112000,false
60000,40000,false
1200000,400000,false
150000,100000,false
150000,100000,false
180000,60000,false
150000,100000,false
24000,8000,false
900000,100000,false
1800000,400000,false
450000,100000,false
450000,100000,false
450000,10000,false
900000,300000,false
1440000,32000,false
280000,28000,false
1200000,400000,false
300000,25000,false
200000,80000,false
120000,40000,false
18000,4000,false
300000,30000,false
300000,25000,false
280000,28000,false
450000,25000,false
90000,60000,false
300000,100000,false
150000,100000,false
135000,60000,false
240000,10000,false
300000,100000,false
300000,100000,false
90000,60000,false
300000,100000,false
2880000,320000,false
100000,11111,false
2880000,320000,false
360000,180000,false
3000000,2000000,false
280000,112000,false
300000,100000,false
300000,100000,false
280000,112000,false
500000,5000,false
20000,10000,false
72000,12000,false
1200000,400000,false
280000,28000,false
1200000,400000,false
180000,60000,false
300000,25000,false
900000,200000,false
36000,12000,false
45000,60000,false
450000,100000,false
24000,2000,false
360000,120000,false
30000,10000,false
40000,40000,false
254400,84800,false
96000,32000,false
180000,120000,false
960000,320000,false
300000,100000,false
150000,100000,false
1440000,480000,false
280000,112000,false
540000,120000,false
360000,240000,false
8664,5776,false
280000,112000,false
1440000,320000,false
60000,5000,false
6330,4220,false
60000,5000,false
5000000,625000,false
300000,25000,false
12000,24000,false
12000,8000,false
40000,20000,false
720000,240000,false
150000,25000,false
60000,20000,false
150000,100000,false
60000,20000,false
600000,50000,false
150000,100000,false
44000,4400,false
150000,200000,false
1200000,400000,false
1350000,300000,false
150000,100000,false
300000,100000,false
1800000,400000,false
2475000,220000,false
288000,24000,false
360000,120000,false
25000,25000,false
2400000,400000,false
600000,100000,false
10000,400,false
360000,30000,false
336000,28000,false
600000,400000,false
118800,9900,false
120000,60000,false
30000,20000,false
300000,25000,false
280000,112000,false
560000,80000,false
280000,112000,false
150000,100000,false
900000,200000,false
180000,240000,false
120000,60000,false
280000,112000,false
8400000,2800000,false
150000,100000,false
300000,100000,false
368000,46000,false
150000,100000,false
35000,20000,false
90000,15000,false
400000,200000,false
450000,100000,false
720000,240000,false
24000,8000,false
900000,100000,false
120000,10000,false
135000,60000,false
900000,100000,false
1200000,200000,false
1800000,400000,false
120000,40000,false
45000,60000,false
135000,60000,false
300000,200000,false
300000,100000,false
18000,4000,false
300000,100000,false
18000,4000,false
360000,40000,false
600000,400000,false
72000,8000,false
120000,40000,false
60000,40000,false
12000,8000,false
400000,50000,false
280000,112000,false
150000,100000,false
24000,8000,false
18000000,200000,false
50000,4000,false
1260000,280000,false
720000,240000,false
900000,100000,false
2700000,300000,false
1200000,400000,false
240000,30000,false
300000,100000,false
300000,100000,false
60000,40000,false
300000,100000,false
280000,28000,false
,80000,false
2880000,320000,false
100000,100000,false
180000,120000,false
225000,100000,false
150000,100000,false
1080000,120000,false
280000,112000,false
300000,100000,false
,100000,false
480000,320000,false
120000,80000,false
120000,40000,false
60000,10000,false
150000,25000,false
300000,100000,false
1440000,320000,false
450000,100000,false
1440000,160000,false
300000,100000,false
300000,100000,false
180000,40000,false
90000,20000,false
180000,60000,false
960000,320000,false
150000,100000,false
450000,100000,false
960000,320000,false
450000,25000,false
150000,100000,false
5000,3332,false
300000,100000,false
120000,40000,false
200000,25000,false
2700000,75000,false
150000,100000,false
200000,80000,false
900000,25000,false
450000,100000,false
180000,20000,false
2880000,960000,false
900000,25000,false
60000,20000,false
2880000,960000,false
60000,20000,false
300000,200000,false
150000,100000,false
280000,112000,false
60000,20000,false
1200000,400000,false
90000,15000,false
540000,120000,false
450000,100000,false
120000,40000,false
45000,60000,false
1800000,400000,false
300000,100000,false
375000,300000,false
10800000,1200000,false
900000,100000,false
280000,112000,false
180000,10000,false
600000,400000,false
280000,112000,false
1800000,400000,false
18000,6000,false
5000,20000,false
900000,100000,false
280000,112000,false
600000,200000,false
280000,28000,false
450000,25000,false
400000,200000,false
540000,120000,false
280000,112000,false
360000,120000,false
,12000,false
7200,2400,false
900000,100000,false
360000,80000,false
60000,40000,false
180000,10000,false
120000,40000,false
120000,40000,false
150000,100000,false
15000,60000,false
440000,20000,false
7000,4000,false
70000,14000,false
40000,40000,false
6000,4000,false
36000,24000,false
250000,25000,false
50000,100000,false
150000,100000,false
200000,80000,false
180000,60000,false
2880000,320000,false
8640000,960000,false
450000,100000,false
240000,80000,false
450000,100000,false
900000,50000,false
150000,100000,false
200000,100000,false
,400,false
360000,120000,false
300000,25000,false
150000,100000,false
120000,80000,false
80000,40000,false
600000,200000,false
600000,300000,false
1800000,400000,false
300000,50000,false
400000,50000,false
300000,50000,false
1440000,80000,false
150000,100000,false
45000,60000,false
120000,40000,false
300000,200000,false
180000,120000,false
1200000,400000,false
180000,120000,false
180000,40000,false
18000,4000,false
15000,60000,false
280000,112000,false
8400000,560000,false
240000,120000,false
2100000,700000,false
1800000,400000,false
300000,100000,false
360000,120000,false
3840000,640000,false
100000,66664,false
150000,100000,false
96000,2000,false
150000,100000,false
60000,400,false
4320000,480000,false
800000,400000,false
90000,60000,false
